,id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_tweet,is_active,end_date,twitter_id,mastodon,serving_current_chamber_since,serving_congress_since
159,778,Turner,Michael,R.,,,Michael R. Turner,1960-01-11,M,rep,OH,10,0,Republican,https://turner.house.gov,2183 Rayburn House Office Building Washington DC 20515-3510,202-225-6465,,http://turner.house.gov/news/rss.aspx,RepMikeTurner,RepMikeTurner,CongressmanTurner,UC-6Ss-aZ3OPisf9GdVGtN8g,T000463,1741,N00025175,,"H2OH03067,H2OH03091",1003607,400411,45519,Michael R. Turner,,20342,Mike Turner,,,,51228911,,2003-01-03,2003-01-03
160,779,Van Hollen,Chris,,,,Chris Van Hollen,1959-01-10,M,sen,MD,0,3,Democrat,https://www.vanhollen.senate.gov,110 Hart Senate Office Building Washington DC 20510,202-224-4654,https://www.vanhollen.senate.gov/contact/email,,ChrisVanHollen,chrisvanhollen,RepChrisVanHollen,UCkpfJWu1N9Okd6PE_NidtBQ,V000128,1729,N00013820,S390,"H2MD08126,S6MD03441",20756,400415,6098,Chris Van Hollen,,20330,Chris Van Hollen,,,,18137749,,2017-01-03,2003-01-03
161,780,Velázquez,Nydia,M.,,,Nydia M. Velázquez,1953-03-28,F,rep,NY,7,0,Democrat,https://velazquez.house.gov,2302 Rayburn House Office Building Washington DC 20515-3207,202-225-2361,,,NydiaVelazquez,8037068318,nydiavelazquez,UCqMKPkKeeHFOOiZ9vxhXGVg,V000081,1184,N00001102,,H2NY00010,26160,400416,26975,Nydia Velazquez,,29378,Nydia Velázquez,,,,164369297,,1993-01-03,1993-01-03
162,781,Walberg,Tim,,,,Tim Walberg,1951-04-12,M,rep,MI,5,0,Republican,https://walberg.house.gov,2266 Rayburn House Office Building Washington DC 20515-2205,202-225-6276,,http://walberg.house.gov/news/rss.aspx,RepWalberg,RepWalberg,RepWalberg,UChpf3_3Wn8f3qSJbsYXrhvg,W000798,1855,N00026368,,H4MI07103,1022844,412213,8618,Tim Walberg,,20725,Tim Walberg,,,,237862972,,2007-01-03,2007-01-03
163,782,Wasserman Schultz,Debbie,,,,Debbie Wasserman Schultz,1966-09-27,F,rep,FL,25,0,Democrat,https://wassermanschultz.house.gov,270 Cannon House Office Building Washington DC 20515-0925,202-225-7931,,http://wassermanschultz.house.gov/atom.xml,RepDWStweets,RepDWS,RepWassermanSchultz,UCfHQiJVvMlYbVAxrMSLdO4w,W000797,1777,N00026106,,H4FL20023,86882,400623,24301,Debbie Wasserman Schultz,,20504,Debbie Wasserman Schultz,,,,1140648348,,2005-01-03,2005-01-03
164,783,Waters,Maxine,,,,Maxine Waters,1938-08-15,F,rep,CA,43,0,Democrat,https://waters.house.gov,2221 Rayburn House Office Building Washington DC 20515-0543,202-225-2201,,http://waters.house.gov/news/rss.aspx,RepMaxineWaters,MaxineWaters,MaxineWaters,UCOQ2js1VYFlo74n7Ns8WsLQ,W000187,1205,N00006690,,H4CA23011,1953,400422,26759,Maxine Waters,,29106,Maxine Waters,,,,36686040,,1991-01-03,1991-01-03
165,784,Webster,Daniel,,,,Daniel Webster,1949-04-27,M,rep,FL,11,0,Republican,https://webster.house.gov,2184 Rayburn House Office Building Washington DC 20515-0911,202-225-1002,,http://webster.house.gov/news/rss.aspx,RepWebster,RepWebster,repdanwebster,UCCoX4VdU7U11eGEA0lbRtLw,W000806,2002,N00026335,,"H0FL08208,S4FL00256",30504,412410,24302,Daniel Webster,,21116,Daniel Webster (Florida politician),,,,281540744,,2011-01-03,2011-01-03
166,785,Welch,Peter,,,,Peter Welch,1947-05-02,M,sen,VT,0,3,Democrat,https://www.welch.senate.gov,G12 Russell Senate Office Building Washington DC 20510,202-224-4242,https://www.welch.senate.gov/,,PeterWelch,PeterWelch,reppeterwelch,UC0YfApJx6qNaAQ-ir93U8xA,W000800,1879,N00000515,S422,"H6VT00160,H8VT00034",1019990,412239,51272,Peter Welch,,20750,Peter Welch,,,,1410590874,,2023-01-03,2007-01-03
167,786,Wilson,Joe,G.,,,Joe Wilson,1947-07-31,M,rep,SC,2,0,Republican,https://joewilson.house.gov,1436 Longworth House Office Building Washington DC 20515-4002,202-225-2452,,http://joewilson.house.gov/news/rss.aspx,RepJoeWilson,JoeWilson,RepJoeWilson,UC3aR1B8m7Z1uycO65yDnpCg,W000795,1688,N00024809,,H2SC02059,1002567,400433,3985,Joe Wilson,,20138,Joe Wilson (American politician),,,,254082173,,2001-01-03,2001-01-03
168,787,Wilson,Frederica,S.,,,Frederica S. Wilson,1942-11-05,F,rep,FL,24,0,Democrat,https://wilson.house.gov,2080 Rayburn House Office Building Washington DC 20515-0924,202-225-4506,,http://wilson.house.gov/common/rss//index.cfm?rss=49,RepWilson,RepWilson,repfredericawilson,UCP5QBhng_lHv-vJgE_h7lpA,W000808,2004,N00030650,,H0FL17068,87016,412412,17319,Frederica Wilson,,21118,Frederica Wilson,,,,234014087,,2011-01-03,2011-01-03
169,788,Wittman,Robert,J.,,,Robert J. Wittman,1959-02-03,M,rep,VA,1,0,Republican,https://wittman.house.gov,2055 Rayburn House Office Building Washington DC 20515-4601,202-225-4261,,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RobWittman,RepRobWittman,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,W000804,1886,N00029459,,H8VA01147,1028089,412255,58133,Robert J. Wittman,,20756,Rob Wittman,,,,15356407,,2007-01-03,2007-01-03
170,789,Womack,Steve,,,,Steve Womack,1957-02-18,M,rep,AR,3,0,Republican,https://womack.house.gov,2412 Rayburn House Office Building Washington DC 20515-0403,202-225-4301,,http://womack.house.gov/news/rss.aspx,Rep_SteveWomack,RepSteveWomack,CongressmanWomack,UCXJbUDLYX-wGIhRuN66hqZw,W000809,1991,N00031857,,H0AR03055,1033625,412402,71815,Steve Womack,,21108,Steve Womack,,,,234469322,,2011-01-03,2011-01-03
171,790,Wyden,Ron,,,,Ron Wyden,1949-05-03,M,sen,OR,0,3,Democrat,https://www.wyden.senate.gov,221 Dirksen Senate Office Building Washington DC 20510,202-224-5244,https://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,1247,N00007724,S247,"S6OR00110,H0OR03026",1962,300100,27036,Ron Wyden,,14871,Ron Wyden,,,,250188760,,1997-01-03,1981-01-03
172,791,Young,Todd,C.,,,Todd Young,1972-08-24,M,sen,IN,0,3,Republican,https://www.young.senate.gov,185 Dirksen Senate Office Building Washington DC 20510,202-224-5623,https://www.young.senate.gov/contact,,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,2019,N00030670,S391,"H0IN09070,S6IN00191",1033743,412428,120345,Todd Young,,21133,Todd Young,,,,234128524,,2017-01-03,2011-01-03
173,792,Amodei,Mark,E.,,,Mark E. Amodei,1958-06-12,M,rep,NV,2,0,Republican,https://amodei.house.gov,104 Cannon House Office Building Washington DC 20515-2802,202-225-6155,,http://amodei.house.gov/common/rss//?rss=49,MarkAmodeiNV2,MarkAmodeiNV2,markamodeinv2,UCjOGx2iqSn1r3BQxaVgYhYw,A000369,2090,N00031177,,"H2NV02395,H1NV02017,S0NV00237",62817,412500,12537,Mark Amodei,,21196,Mark Amodei,,,,402719755,,2011-01-03,2011-01-03
174,793,Bonamici,Suzanne,,,,Suzanne Bonamici,1954-10-14,F,rep,OR,1,0,Democrat,https://bonamici.house.gov,2231 Rayburn House Office Building Washington DC 20515-3701,202-225-0855,,http://bonamici.house.gov/rss.xml,RepBonamici,congresswomanbonamici,RepSuzanneBonamici,UC0IkAeEiwgzSRTD1TDSvuBw,B001278,2092,N00033474,,H2OR01133,63966,412501,59641,Suzanne Bonamici,,21198,Suzanne Bonamici,,,,558769636,,2011-01-03,2011-01-03
175,794,DelBene,Suzan,K.,,,Suzan K. DelBene,1962-02-17,F,rep,WA,1,0,Democrat,https://delbene.house.gov,2330 Rayburn House Office Building Washington DC 20515-4701,202-225-6311,,http://delbene.house.gov/rss.xml,RepDelBene,RepDelBene,,UCd00b7TpKDZIr-Ujhaktvjg,D000617,2096,N00030693,,H0WA08046,1033929,412505,126272,Suzan DelBene,,31101,Suzan DelBene,,,,995193054,,2011-01-03,2011-01-03
176,795,Massie,Thomas,,,,Thomas Massie,1971-01-13,M,rep,KY,4,0,Republican,https://massie.house.gov,2453 Rayburn House Office Building Washington DC 20515-1704,202-225-3465,,http://massie.house.gov/rss.xml,RepThomasMassie,RepThomasMassie,repthomasmassie,UCpmXOtvvXC3GE8o9VxYNK7g,M001184,2094,N00034041,,H2KY04121,79951,412503,132068,Thomas Massie,,31102,Thomas Massie,,,,975200486,,2011-01-03,2011-01-03
177,796,Payne,Donald,M.,Jr.,,"Donald M. Payne, Jr.",1958-12-17,M,rep,NJ,10,0,Democrat,https://payne.house.gov,106 Cannon House Office Building Washington DC 20515-3010,202-225-3436,,http://payne.house.gov/rss.xml,RepDonaldPayne,DonaldPayneJr,,UCTG_SeYsOgbngjv1Donyu0w,P000604,2097,N00034639,,H2NJ10154,65639,412506,90668,Donald Payne Jr.,,31103,Donald Payne Jr.,,,,1155335864,,2011-01-03,2011-01-03
178,797,Schatz,Brian,Emanuel,,,Brian Schatz,1972-10-20,M,sen,HI,0,3,Democrat,https://www.schatz.senate.gov,722 Hart Senate Office Building Washington DC 20510,202-224-3934,https://www.schatz.senate.gov/contact,,SenBrianSchatz,SenBrianSchatz,senbrianschatz,UC8-mSYp2WqBiB_5iwtwKfow,S001194,2173,N00028138,S353,"S4HI00136,H6HI02244",87784,412507,17852,Brian E. Schatz,,41112,Brian Schatz,,,,1262099252,,2011-01-03,2011-01-03
179,798,Foster,Bill,,,,Bill Foster,1955-10-07,M,rep,IL,11,0,Democrat,https://foster.house.gov,2366 Rayburn House Office Building Washington DC 20515-1311,202-225-3515,,http://foster.house.gov/rss.xml,RepBillFoster,CongressmanBillFoster,RepBillFoster,UCicixINQr_-3cFHI2bJzFpQ,F000454,1888,N00029139,,"H8IL14067,H2IL11124",1027346,412257,101632,Bill Foster,,20749,Bill Foster (politician),,,,1080509366,,2007-01-03,2007-01-03
180,799,Titus,Dina,,,,Dina Titus,1950-05-23,F,rep,NV,1,0,Democrat,https://titus.house.gov,2464 Rayburn House Office Building Washington DC 20515-2801,202-225-5965,,http://titus.house.gov/rss.xml,RepDinaTitus,CongresswomanTitus,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw,T000468,1940,N00030191,,H8NV03036,1021622,412318,2629,Dina Titus,,20927,Dina Titus,,,,122174004,,2009-01-03,2009-01-03
181,800,Cotton,Tom,,,,Tom Cotton,1977-05-13,M,sen,AR,0,2,Republican,https://www.cotton.senate.gov,326 Russell Senate Office Building Washington DC 20510,202-224-2353,https://www.cotton.senate.gov/contact/contact-tom,,SenTomCotton,SenatorTomCotton,RepTomCotton,UCXEk6mokWBajIpNatbjnwSg,C001095,2098,N00033363,S374,"H2AR04083,S4AR00103",63928,412508,135651,Tom Cotton,,21301,Tom Cotton,,,,968650362,,2015-01-03,2013-01-03
182,801,Sinema,Kyrsten,,,,Kyrsten Sinema,1976-07-12,F,sen,AZ,0,1,Independent,https://www.sinema.senate.gov,317 Hart Senate Office Building Washington DC 20510,202-224-4521,https://www.sinema.senate.gov/contact-kyrsten,,SenatorSinema,CongresswomanSinema,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,2099,N00033983,S403,"H2AZ09019,S8AZ00197",68489,412509,28338,Kyrsten Sinema,,21300,Kyrsten Sinema,,,,1080844782,,2019-01-03,2013-01-03
183,802,LaMalfa,Doug,,,,Doug LaMalfa,1960-07-02,M,rep,CA,1,0,Republican,https://lamalfa.house.gov,408 Cannon House Office Building Washington DC 20515-0501,202-225-3076,,http://lamalfa.house.gov/rss.xml,RepLaMalfa,RepLaMalfa,RepLaMalfa,UCUzz1XDn862fxirervSB2Yw,L000578,2100,N00033987,,"H2CA02142,H2CA01144",68493,412510,29713,Doug LaMalfa,,21302,Doug LaMalfa,,,,1069124515,,2013-01-03,2013-01-03
184,803,Huffman,Jared,,,,Jared Huffman,1964-02-18,M,rep,CA,2,0,Democrat,https://huffman.house.gov,2445 Rayburn House Office Building Washington DC 20515-0502,202-225-5161,,http://huffman.house.gov/rss.xml,RepHuffman,RepHuffman,rephuffman,UCJU6SP1ppp1ZhSiqZLiFgDA,H001068,2101,N00033030,,H2CA06259,622431,412511,59849,Jared Huffman,,21303,Jared Huffman,,,,1071102246,,2013-01-03,2013-01-03
185,804,Bera,Ami,,,,Ami Bera,1965-03-02,M,rep,CA,6,0,Democrat,https://bera.house.gov,172 Cannon House Office Building Washington DC 20515-0506,202-225-5716,,http://bera.house.gov/rss.xml,RepBera,RepAmiBera,repamibera,UClJCTCo53Zk6b4kUL-bbdzg,B001287,2102,N00030717,,H0CA03078,1033636,412512,120030,Ami Bera,,21304,Ami Bera,,,,950783972,,2013-01-03,2013-01-03
186,805,Swalwell,Eric,,,,Eric Swalwell,1980-11-16,M,rep,CA,14,0,Democrat,https://swalwell.house.gov,174 Cannon House Office Building Washington DC 20515-0514,202-225-5065,,,RepSwalwell,CongressmanEricSwalwell,ericswalwell,UCKvwsFNGD4sDkE_9g-2ft0w,S001193,2104,N00033508,,H2CA15094,79729,412514,129529,Eric Swalwell,,21306,Eric Swalwell,,,,942156122,,2013-01-03,2013-01-03
187,806,Brownley,Julia,,,,Julia Brownley,1952-08-28,F,rep,CA,26,0,Democrat,https://juliabrownley.house.gov,2262 Rayburn House Office Building Washington DC 20515-0526,202-225-5811,,http://juliabrownley.house.gov/rss.xml,RepBrownley,RepJuliaBrownley,RepJuliaBrownley,UCFrC4Ouk5R6xQztS9PZin_A,B001285,2106,N00034254,,H2CA00120,79783,412516,59904,Julia Brownley,,21308,Julia Brownley,,,,1243902714,,2013-01-03,2013-01-03
188,807,Cárdenas,Tony,,,,Tony Cárdenas,1963-03-31,M,rep,CA,29,0,Democrat,https://cardenas.house.gov,2181 Rayburn House Office Building Washington DC 20515-0529,202-225-6131,,http://cardenas.house.gov/rss.xml,RepCardenas,repcardenas,repcardenas,UCm6ug1-yvYGL0F6DvYxfFBA,C001097,2107,N00033373,,H2CA28113,63934,412517,9754,Tony Cardenas,,21309,Tony Cárdenas,,,,1222257180,,2013-01-03,2013-01-03
189,808,Ruiz,Raul,,,,Raul Ruiz,1972-08-25,M,rep,CA,25,0,Democrat,https://ruiz.house.gov,2342 Rayburn House Office Building Washington DC 20515-0525,202-225-5330,,http://ruiz.house.gov/rss.xml,RepRaulRuizMD,CongressmanRaulRuizMD,repraulruiz,UCSDk-cyNPCo1iy6rweSPmBw,R000599,2109,N00033510,,H2CA36439,79727,412519,136407,Raul Ruiz,,21311,Raul Ruiz (politician),,,,1089859058,,2013-01-03,2013-01-03
190,809,Takano,Mark,,,,Mark Takano,1960-12-10,M,rep,CA,39,0,Democrat,https://takano.house.gov,2078 Rayburn House Office Building Washington DC 20515-0539,202-225-2305,,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,2110,N00006701,,H2CA43245,2737,412520,22337,Mark Takano,,21312,Mark Takano,,,,1037321378,,2013-01-03,2013-01-03
191,810,Vargas,Juan,,,,Juan Vargas,1961-03-07,M,rep,CA,52,0,Democrat,https://vargas.house.gov,2334 Rayburn House Office Building Washington DC 20515-0552,202-225-8045,,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,2112,N00007021,,H2CA50026,8297,412522,29100,Juan Vargas,,21314,Juan Vargas,,,,1260172386,,2013-01-03,2013-01-03
192,811,Peters,Scott,H.,,,Scott H. Peters,1958-06-17,M,rep,CA,50,0,Democrat,https://scottpeters.house.gov,1201 Longworth House Office Building Washington DC 20515-0550,202-225-0508,,http://scottpeters.house.gov/rss.xml,RepScottPeters,RepScottPeters,,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,2113,N00033591,,H2CA52089,79661,412523,70351,Scott Peters,,21315,Scott Peters (politician),,,,1135486501,,2013-01-03,2013-01-03
193,812,Frankel,Lois,,,,Lois Frankel,1948-05-16,F,rep,FL,22,0,Democrat,https://frankel.house.gov,2305 Rayburn House Office Building Washington DC 20515-0922,202-225-9890,,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,2119,N00002893,,"H2FL14053,H2FL22080",623714,412529,8102,Lois Frankel,,21321,Lois Frankel,,,,1077121945,,2013-01-03,2013-01-03
194,813,Duckworth,Tammy,,,,Tammy Duckworth,1968-03-12,F,sen,IL,0,3,Democrat,https://www.duckworth.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,https://www.duckworth.senate.gov/content/contact-senator,,SenDuckworth,SenDuckworth,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,2123,N00027860,S386,"H6IL06141,S6IL00292",94484,412533,57442,Tammy Duckworth,,21325,Tammy Duckworth,,,,1058520120,,2017-01-03,2013-01-03
195,814,Barr,Garland,,,Andy,Andy Barr,1973-07-24,M,rep,KY,6,0,Republican,https://barr.house.gov,2430 Rayburn House Office Building Washington DC 20515-1706,202-225-4706,,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,2131,N00031233,,H0KY06104,61848,412541,117290,Andy Barr,,21333,Andy Barr (American politician),,,,1089334250,,2013-01-03,2013-01-03
196,815,Warren,Elizabeth,,,,Elizabeth Warren,1949-06-22,F,sen,MA,0,1,Democrat,https://www.warren.senate.gov,309 Hart Senate Office Building Washington DC 20510,202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,2182,N00033492,S366,S2MA00170,1023023,412542,141272,Elizabeth Warren,,41301,Elizabeth Warren,,,,970207298,,2013-01-03,2013-01-03
197,816,King,Angus,S.,Jr.,,"Angus S. King, Jr.",1944-03-31,M,sen,ME,0,1,Independent,https://www.king.senate.gov,133 Hart Senate Office Building Washington DC 20510,202-224-5344,https://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,2185,N00034580,S363,S2ME00109,37413,412545,22381,Angus King,,41300,Angus King,,,,1068481578,,2013-01-03,2013-01-03
198,817,Kildee,Daniel,T.,,,Daniel T. Kildee,1958-08-11,M,rep,MI,8,0,Democrat,https://dankildee.house.gov,200 Cannon House Office Building Washington DC 20515-2208,202-225-3611,,http://dankildee.house.gov/rss.xml,RepDanKildee,RepDanKildee,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw,K000380,2134,N00033395,,H2MI05119,623723,412546,136102,Dan Kildee,,21372,Dan Kildee,,,,1045110018,,2013-01-03,2013-01-03
199,818,Wagner,Ann,,,,Ann Wagner,1962-09-13,F,rep,MO,2,0,Republican,https://wagner.house.gov,2350 Rayburn House Office Building Washington DC 20515-2502,202-225-1621,,http://wagner.house.gov/rss.xml,RepAnnWagner,RepAnnWagner,,UCy2v2DXXvQnbRc8Zx77Dnsg,W000812,2137,N00033106,,H2MO02102,82702,412548,136083,Ann Wagner,,21337,Ann Wagner,,,,1051446626,,2013-01-03,2013-01-03
200,819,Daines,Steve,,,,Steve Daines,1962-08-20,M,sen,MT,0,2,Republican,https://www.daines.senate.gov,320 Hart Senate Office Building Washington DC 20510,202-224-2651,https://www.daines.senate.gov/connect/email-steve,,SteveDaines,SteveDainesMT,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,2138,N00033054,S375,"H2MT01060,S2MT00096",1034037,412549,135720,Steve Daines,,21338,Steve Daines,,,,11651202,,2015-01-03,2013-01-03
201,820,Hudson,Richard,,,,Richard Hudson,1971-11-04,M,rep,NC,9,0,Republican,https://hudson.house.gov,2112 Rayburn House Office Building Washington DC 20515-3309,202-225-3715,,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,2140,N00033630,,H2NC08185,79622,412550,136448,Richard Hudson,,21346,Richard Hudson (American politician),,,,935033864,,2013-01-03,2013-01-03
202,821,Cramer,Kevin,,,,Kevin Cramer,1961-01-21,M,sen,ND,0,1,Republican,https://www.cramer.senate.gov,330 Hart Senate Office Building Washington DC 20510,202-224-2043,https://www.cramer.senate.gov/contact/contact-kevin,,SenKevinCramer,CongressmanKevinCramer,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,2144,N00004614,S398,"H0ND01026,H6ND00074,S8ND00120",7600,412555,444,Kevin Cramer,,21350,Kevin Cramer,,,,1048784496,,2019-01-03,2013-01-03
203,822,Fischer,Deb,,,,Deb Fischer,1951-03-01,F,sen,NE,0,1,Republican,https://www.fischer.senate.gov,454 Russell Senate Office Building Washington DC 20510,202-224-6551,https://www.fischer.senate.gov/public/index.cfm/contact,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,2179,N00033443,S357,S2NE00094,1034067,412556,41963,Deb Fischer,,41302,Deb Fischer,,,,1071402577,,2013-01-03,2013-01-03
204,823,Kuster,Ann,M.,,,Ann M. Kuster,1956-09-05,F,rep,NH,2,0,Democrat,https://kuster.house.gov,2201 Rayburn House Office Building Washington DC 20515-2902,202-225-5206,,http://kuster.house.gov/rss.xml,RepAnnieKuster,CongresswomanAnnieKuster,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,2145,N00030875,,H0NH02181,62650,412557,122256,Annie Kuster,,21340,Annie Kuster,,,,1058717720,,2013-01-03,2013-01-03
205,824,Meng,Grace,,,,Grace Meng,1975-10-01,F,rep,NY,6,0,Democrat,https://meng.house.gov,2209 Rayburn House Office Building Washington DC 20515-3206,202-225-2601,,http://meng.house.gov/rss.xml,RepGraceMeng,repgracemeng,,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,2148,N00034547,,H2NY06116,68411,412560,69157,Grace Meng,,21342,Grace Meng,,,,1051127714,,2013-01-03,2013-01-03
206,825,Jeffries,Hakeem,S.,,,Hakeem S. Jeffries,1970-08-04,M,rep,NY,8,0,Democrat,https://jeffries.house.gov,2433 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,,http://jeffries.house.gov/rss.xml,RepJeffries,RepHakeemJeffries,,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,2149,N00033640,,H2NY10092,79612,412561,55285,Hakeem Jeffries,,21343,Hakeem Jeffries,,,,467823431,,2013-01-03,2013-01-03
207,826,Wenstrup,Brad,R.,,,Brad R. Wenstrup,1958-06-17,M,rep,OH,2,0,Republican,https://wenstrup.house.gov,2335 Rayburn House Office Building Washington DC 20515-3502,202-225-3164,,,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,UCaK7SeUvmHdHTMtF3HXb-jA,W000815,2152,N00033310,,H2OH02085,1034044,412564,135326,Brad Wenstrup,,21351,Brad Wenstrup,,,,518644221,,2013-01-03,2013-01-03
208,827,Beatty,Joyce,,,,Joyce Beatty,1950-03-12,F,rep,OH,3,0,Democrat,https://beatty.house.gov,2079 Rayburn House Office Building Washington DC 20515-3503,202-225-4324,,http://beatty.house.gov/rss.xml,RepBeatty,RepJoyceBeatty,,UCtVl3kb7Xvt3pY7l6x-M6LA,B001281,2153,N00033904,,H2OH03125,67294,412565,2427,Joyce Beatty,,21352,Joyce Beatty,,,,1531521632,,2013-01-03,2013-01-03
209,828,Joyce,David,P.,,,David P. Joyce,1957-03-17,M,rep,OH,14,0,Republican,https://joyce.house.gov,2065 Rayburn House Office Building Washington DC 20515-3514,202-225-5731,,http://joyce.house.gov/rss/press-releases.xml,RepDaveJoyce,RepDaveJoyce,repdavejoyce,UCTu9xz2VYk-jtQv0TVsLyYA,J000295,2154,N00035007,,H2OH14064,68561,412566,143052,David Joyce,,21353,David Joyce (politician),,,,976969338,,2013-01-03,2013-01-03
210,829,Mullin,Markwayne,,,,Markwayne Mullin,1977-07-26,M,sen,OK,0,2,Republican,https://www.mullin.senate.gov,B33 Russell Senate Office Building Washington DC 20510,202-224-4721,https://www.mullin.senate.gov/,,SenMullin,RepMullin,,UCLQlm-cbGbJj9baZC6oFsag,M001190,2156,N00033410,S419,H2OK02083,1034045,412568,135898,Markwayne Mullin,,21355,Markwayne Mullin,,,,1060370282,,2023-01-03,2013-01-03
