,id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_tweet,is_active,end_date,twitter_id
189,190,Sánchez,Linda,T.,,,Linda T. Sánchez,1/28/69,F,rep,CA,38,0,Democrat,https://lindasanchez.house.gov,2329 Rayburn House Office Building Washington DC 20515-0538,202-225-6676,,http://lindasanchez.house.gov/index.php?format=feed&amp;type=rss,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,UCu1K6uHxjMgj2mvzM7O9-ow,S001156,1757.0,N00024870,,H2CA39078,1003554,400355,29674,Linda Sánchez,,20310,Linda Sánchez,1663201902975242245,1,2022-12-31,312134473
190,191,Thompson,Bennie,G.,,,Bennie G. Thompson,1/28/48,M,rep,MS,2,0,Democrat,https://benniethompson.house.gov,2466 Rayburn House Office Building Washington DC 20515-2402,202-225-5876,,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,BennieGThompson,CongressmanBennieGThompson,RepBennieThompson,UCzt2pBxh0dI24kYrWretXRw,T000193,1151.0,N00003288,,H4MS02068,7304,400402,26929,Bennie Thompson,,29368,Bennie Thompson,1663194697441980416,1,2022-12-31,82453460
191,192,Thompson,Mike,Michael,,,Mike Thompson,1/24/51,M,rep,CA,5,0,Democrat,https://mikethompson.house.gov,268 Cannon House Office Building Washington DC 20515-0505,202-225-3311,,http://mikethompson.house.gov/news/rss.aspx,RepThompson,RepMikeThompson,CongressmanMThompson,UC6pGbtqHZYZmScFGSz5bbdg,T000460,1593.0,N00007419,,H8CA01109,57872,400403,3564,Mike Thompson (California),,29901,Mike Thompson (California politician),1663196852290764801,1,2022-12-31,303861808
192,193,Thompson,Glenn,,,,Glenn Thompson,7/27/59,M,rep,PA,15,0,Republican,https://thompson.house.gov,400 Cannon House Office Building Washington DC 20515-3815,202-225-5121,,http://thompson.house.gov/rss.xml,CongressmanGT,CongressmanGT,CongressmanGT,UCNWX7lbWWvnNdzVMFI9DRiQ,T000467,1952.0,N00029736,,H8PA05071,1031359,412317,24046,Glenn Thompson (Pennsylvania),,20946,Glenn Thompson (politician),1663153227360083968,1,2022-12-31,18967498
193,194,Thune,John,,,,John Thune,1/7/61,M,sen,SD,0,3,Republican,https://www.thune.senate.gov,511 Dirksen Senate Office Building Washington DC 20510,202-224-2321,https://www.thune.senate.gov/public/index.cfm/contact,http://www.thune.senate.gov/public/index.cfm/rss/feed,SenJohnThune,,johnthune,UCRu6lpRfxhkDGUrKDgQNZYQ,T000250,1534.0,N00004572,S303,"S2SD00068,H6SD00085",45552,400546,398,John Thune,,29754,John Thune,1663191226047164416,1,2022-12-31,296361085
194,195,Tonko,Paul,,,,Paul Tonko,6/18/49,M,rep,NY,20,0,Democrat,https://tonko.house.gov,2369 Rayburn House Office Building Washington DC 20515-3220,202-225-5076,,http://tonko.house.gov/rss/press-releases.xml,RepPaulTonko,reppaultonko,reppaultonko,UC3P2SGFmmuCYRsjeso0hOQQ,T000469,1942.0,N00030196,,H8NY21203,1031353,412319,4403,Paul Tonko,,20934,Paul Tonko,1663167304610484229,1,2022-12-31,84119348
195,196,Toomey,Patrick,J.,,Pat,Patrick J. Toomey,11/17/61,M,sen,PA,0,3,Republican,https://www.toomey.senate.gov,455 Dirksen Senate Office Building Washington DC 20510,202-224-4254,https://www.toomey.senate.gov/?p=contact,http://toomey.senate.gov/rss/?p=hot_topic,SenToomey,senatortoomey,sentoomey,UCDUM4FFU1p-_YuHqmBglyXw,T000461,2085.0,N00001489,S351,"S4PA00121,H8PA15096",7958,400408,24096,Pat Toomey,,29935,Pat Toomey,1607016335061487616,0,2022-12-31,221162525
196,197,Turner,Michael,R.,,,Michael R. Turner,1/11/60,M,rep,OH,10,0,Republican,https://turner.house.gov,2082 Rayburn House Office Building Washington DC 20515-3510,202-225-6465,,http://turner.house.gov/news/rss.aspx,RepMikeTurner,RepMikeTurner,CongressmanTurner,UC-6Ss-aZ3OPisf9GdVGtN8g,T000463,1741.0,N00025175,,"H2OH03067,H2OH03091",1003607,400411,45519,Michael R. Turner,,20342,Mike Turner,1663242729357291522,1,2022-12-31,51228911
197,198,Upton,Fred,Stephen,,,Fred Upton,4/23/53,M,rep,MI,6,0,Republican,https://upton.house.gov,2183 Rayburn House Office Building Washington DC 20515-2206,202-225-3761,,http://www.house.gov/news/rss.aspx,RepFredUpton,RepFredUpton,RepFredUpton,UCsN16IzEo4ViZNEMgeCrQ7w,U000031,1177.0,N00004133,,H6MI04113,12127,400414,26906,Fred Upton,,15446,Fred Upton,1600868414482006017,0,2022-12-31,124224165
198,199,Van Hollen,Chris,,,,Chris Van Hollen,1/10/59,M,sen,MD,0,3,Democrat,https://www.vanhollen.senate.gov,110 Hart Senate Office Building Washington DC 20510,202-224-4654,https://www.vanhollen.senate.gov/contact/email,,ChrisVanHollen,chrisvanhollen,RepChrisVanHollen,UCkpfJWu1N9Okd6PE_NidtBQ,V000128,1729.0,N00013820,S390,"H2MD08126,S6MD03441",20756,400415,6098,Chris Van Hollen,,20330,Chris Van Hollen,1663275119886647309,1,2022-12-31,18137749
199,200,Velázquez,Nydia,M.,,,Nydia M. Velázquez,3/28/53,F,rep,NY,7,0,Democrat,https://velazquez.house.gov,2302 Rayburn House Office Building Washington DC 20515-3207,202-225-2361,,,NydiaVelazquez,8037068318,nydiavelazquez,UCqMKPkKeeHFOOiZ9vxhXGVg,V000081,1184.0,N00001102,,H2NY00010,26160,400416,26975,Nydia Velazquez,,29378,Nydia Velázquez,1663190963139878913,1,2022-12-31,164369297
200,201,Walberg,Tim,,,,Tim Walberg,4/12/51,M,rep,MI,7,0,Republican,https://walberg.house.gov,2266 Rayburn House Office Building Washington DC 20515-2207,202-225-6276,,http://walberg.house.gov/news/rss.aspx,RepWalberg,RepWalberg,RepWalberg,UChpf3_3Wn8f3qSJbsYXrhvg,W000798,1855.0,N00026368,,H4MI07103,1022844,412213,8618,Tim Walberg,,20725,Tim Walberg,1663130059027386368,1,2022-12-31,237862972
201,202,Wasserman Schultz,Debbie,,,,Debbie Wasserman Schultz,9/27/66,F,rep,FL,23,0,Democrat,https://wassermanschultz.house.gov,1114 Longworth House Office Building Washington DC 20515-0923,202-225-7931,,http://wassermanschultz.house.gov/atom.xml,RepDWStweets,RepDWS,RepWassermanSchultz,UCfHQiJVvMlYbVAxrMSLdO4w,W000797,1777.0,N00026106,,H4FL20023,86882,400623,24301,Debbie Wasserman Schultz,,20504,Debbie Wasserman Schultz,1663274151493156875,1,2022-12-31,1140648348
202,203,Waters,Maxine,,,,Maxine Waters,8/15/38,F,rep,CA,43,0,Democrat,https://waters.house.gov,2221 Rayburn House Office Building Washington DC 20515-0543,202-225-2201,,http://waters.house.gov/news/rss.aspx,RepMaxineWaters,MaxineWaters,MaxineWaters,UCOQ2js1VYFlo74n7Ns8WsLQ,W000187,1205.0,N00006690,,H4CA23011,1953,400422,26759,Maxine Waters,,29106,Maxine Waters,1662256684306186240,1,2022-12-31,36686040
203,204,Webster,Daniel,,,,Daniel Webster,4/27/49,M,rep,FL,11,0,Republican,https://webster.house.gov,2184 Rayburn House Office Building Washington DC 20515-0911,202-225-1002,,http://webster.house.gov/news/rss.aspx,RepWebster,RepWebster,repdanwebster,UCCoX4VdU7U11eGEA0lbRtLw,W000806,2002.0,N00026335,,"H0FL08208,S4FL00256",30504,412410,24302,Daniel Webster,,21116,Daniel Webster (Florida politician),1663153224163946499,1,2022-12-31,281540744
204,205,Welch,Peter,,,,Peter Welch,5/2/47,M,rep,VT,0,0,Democrat,https://welch.house.gov,2187 Rayburn House Office Building Washington DC 20515-4500,202-225-4115,,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,PeterWelch,PeterWelch,reppeterwelch,UC0YfApJx6qNaAQ-ir93U8xA,W000800,1879.0,N00000515,,"H6VT00160,H8VT00034",1019990,412239,51272,Peter Welch,,20750,Peter Welch,1663224950251986944,1,2022-12-31,1410590874
205,206,Wilson,Joe,G.,,,Joe Wilson,7/31/47,M,rep,SC,2,0,Republican,https://joewilson.house.gov,1436 Longworth House Office Building Washington DC 20515-4002,202-225-2452,,http://joewilson.house.gov/news/rss.aspx,RepJoeWilson,JoeWilson,RepJoeWilson,UC3aR1B8m7Z1uycO65yDnpCg,W000795,1688.0,N00024809,,H2SC02059,1002567,400433,3985,Joe Wilson,,20138,Joe Wilson (American politician),1661464554293919745,1,2022-12-31,254082173
206,207,Wilson,Frederica,S.,,,Frederica S. Wilson,11/5/42,F,rep,FL,24,0,Democrat,https://wilson.house.gov,2445 Rayburn House Office Building Washington DC 20515-0924,202-225-4506,,http://wilson.house.gov/common/rss//index.cfm?rss=49,RepWilson,RepWilson,repfredericawilson,UCP5QBhng_lHv-vJgE_h7lpA,W000808,2004.0,N00030650,,H0FL17068,87016,412412,17319,Frederica Wilson,,21118,Frederica Wilson,1663177063614783488,1,2022-12-31,234014087
207,208,Wittman,Robert,J.,,,Robert J. Wittman,2/3/59,M,rep,VA,1,0,Republican,https://wittman.house.gov,2055 Rayburn House Office Building Washington DC 20515-4601,202-225-4261,,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RobWittman,RepRobWittman,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,W000804,1886.0,N00029459,,H8VA01147,1028089,412255,58133,Robert J. Wittman,,20756,Rob Wittman,1661731928091901952,1,2022-12-31,15356407
208,209,Womack,Steve,,,,Steve Womack,2/18/57,M,rep,AR,3,0,Republican,https://womack.house.gov,2412 Rayburn House Office Building Washington DC 20515-0403,202-225-4301,,http://womack.house.gov/news/rss.aspx,Rep_SteveWomack,RepSteveWomack,CongressmanWomack,UCXJbUDLYX-wGIhRuN66hqZw,W000809,1991.0,N00031857,,H0AR03055,1033625,412402,71815,Steve Womack,,21108,Steve Womack,1663138119602798592,1,2022-12-31,234469322
209,210,Wyden,Ron,,,,Ron Wyden,5/3/49,M,sen,OR,0,3,Democrat,https://www.wyden.senate.gov,221 Dirksen Senate Office Building Washington DC 20510,202-224-5244,https://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,1247.0,N00007724,S247,"S6OR00110,H0OR03026",1962,300100,27036,Ron Wyden,,14871,Ron Wyden,1663291365168656384,1,2022-12-31,250188760
210,211,Yarmuth,John,A.,,,John A. Yarmuth,11/4/47,M,rep,KY,3,0,Democrat,https://yarmuth.house.gov,402 Cannon House Office Building Washington DC 20515-1703,202-225-5401,,,RepJohnYarmuth,2.14259E+11,RepJohnYarmuth,UCy5KW4yrEfEiyZRX45Eoxkg,Y000062,1853.0,N00028073,,H6KY03124,1021662,412211,58579,John Yarmuth,,20723,John Yarmuth,1607171510606729217,0,2022-12-31,384913290
211,212,Young,Todd,C.,,,Todd Young,8/24/72,M,sen,IN,0,3,Republican,https://www.young.senate.gov,185 Dirksen Senate Office Building Washington DC 20510,202-224-5623,https://www.young.senate.gov/contact,,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,2019.0,N00030670,S391,"H0IN09070,S6IN00191",1033743,412428,120345,Todd Young,,21133,Todd Young,1663163406642192384,1,2022-12-31,234128524
212,213,Amodei,Mark,E.,,,Mark E. Amodei,6/12/58,M,rep,NV,2,0,Republican,https://amodei.house.gov,104 Cannon House Office Building Washington DC 20515-2802,202-225-6155,,http://amodei.house.gov/common/rss//?rss=49,MarkAmodeiNV2,MarkAmodeiNV2,markamodeinv2,UCjOGx2iqSn1r3BQxaVgYhYw,A000369,2090.0,N00031177,,"H2NV02395,H1NV02017,S0NV00237",62817,412500,12537,Mark Amodei,,21196,Mark Amodei,1663201904573161474,1,2022-12-31,402719755
213,214,Bonamici,Suzanne,,,,Suzanne Bonamici,10/14/54,F,rep,OR,1,0,Democrat,https://bonamici.house.gov,2231 Rayburn House Office Building Washington DC 20515-3701,202-225-0855,,http://bonamici.house.gov/rss.xml,RepBonamici,congresswomanbonamici,RepSuzanneBonamici,UC0IkAeEiwgzSRTD1TDSvuBw,B001278,2092.0,N00033474,,H2OR01133,63966,412501,59641,Suzanne Bonamici,,21198,Suzanne Bonamici,1663318246563659777,1,2022-12-31,558769636
214,215,DelBene,Suzan,K.,,,Suzan K. DelBene,2/17/62,F,rep,WA,1,0,Democrat,https://delbene.house.gov,2330 Rayburn House Office Building Washington DC 20515-4701,202-225-6311,,http://delbene.house.gov/rss.xml,RepDelBene,RepDelBene,,UCd00b7TpKDZIr-Ujhaktvjg,D000617,2096.0,N00030693,,H0WA08046,1033929,412505,126272,Suzan DelBene,,31101,Suzan DelBene,1663308843600805895,1,2022-12-31,995193054
215,216,Massie,Thomas,,,,Thomas Massie,1/13/71,M,rep,KY,4,0,Republican,https://massie.house.gov,2453 Rayburn House Office Building Washington DC 20515-1704,202-225-3465,,http://massie.house.gov/rss.xml,RepThomasMassie,RepThomasMassie,repthomasmassie,UCpmXOtvvXC3GE8o9VxYNK7g,M001184,2094.0,N00034041,,H2KY04121,79951,412503,132068,Thomas Massie,,31102,Thomas Massie,1663272119839408136,1,2022-12-31,975200486
216,217,Payne,Donald,M.,Jr.,,"Donald M. Payne, Jr.",12/17/58,M,rep,NJ,10,0,Democrat,https://payne.house.gov,106 Cannon House Office Building Washington DC 20515-3010,202-225-3436,,http://payne.house.gov/rss.xml,RepDonaldPayne,DonaldPayneJr,,UCTG_SeYsOgbngjv1Donyu0w,P000604,2097.0,N00034639,,H2NJ10154,65639,412506,90668,Donald Payne Jr.,,31103,Donald Payne Jr.,1663169098379919360,1,2022-12-31,1155335864
217,218,Schatz,Brian,Emanuel,,,Brian Schatz,10/20/72,M,sen,HI,0,3,Democrat,https://www.schatz.senate.gov,722 Hart Senate Office Building Washington DC 20510,202-224-3934,https://www.schatz.senate.gov/contact,,SenBrianSchatz,SenBrianSchatz,senbrianschatz,UC8-mSYp2WqBiB_5iwtwKfow,S001194,2173.0,N00028138,S353,"S4HI00136,H6HI02244",87784,412507,17852,Brian E. Schatz,,41112,Brian Schatz,1663193669065748480,1,2022-12-31,1262099252
218,219,Foster,Bill,,,,Bill Foster,10/7/55,M,rep,IL,11,0,Democrat,https://foster.house.gov,2366 Rayburn House Office Building Washington DC 20515-1311,202-225-3515,,http://foster.house.gov/rss.xml,RepBillFoster,CongressmanBillFoster,RepBillFoster,UCicixINQr_-3cFHI2bJzFpQ,F000454,1888.0,N00029139,,"H8IL14067,H2IL11124",1027346,412257,101632,Bill Foster,,20749,Bill Foster (politician),1663195209889349634,1,2022-12-31,1080509366
219,220,Titus,Dina,,,,Dina Titus,5/23/50,F,rep,NV,1,0,Democrat,https://titus.house.gov,2464 Rayburn House Office Building Washington DC 20515-2801,202-225-5965,,http://titus.house.gov/rss.xml,RepDinaTitus,CongresswomanTitus,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw,T000468,1940.0,N00030191,,H8NV03036,1021622,412318,2629,Dina Titus,,20927,Dina Titus,1663238597150142464,1,2022-12-31,122174004
220,221,Cotton,Tom,,,,Tom Cotton,5/13/77,M,sen,AR,0,2,Republican,https://www.cotton.senate.gov,326 Russell Senate Office Building Washington DC 20510,202-224-2353,https://www.cotton.senate.gov/contact/contact-tom,,SenTomCotton,SenatorTomCotton,RepTomCotton,UCXEk6mokWBajIpNatbjnwSg,C001095,2098.0,N00033363,S374,"H2AR04083,S4AR00103",63928,412508,135651,Tom Cotton,,21301,Tom Cotton,1663171930160091136,1,2022-12-31,968650362
221,222,Sinema,Kyrsten,,,,Kyrsten Sinema,7/12/76,F,sen,AZ,0,1,Democrat,https://www.sinema.senate.gov,317 Hart Senate Office Building Washington DC 20510,202-224-4521,https://www.sinema.senate.gov/contact-kyrsten,,SenatorSinema,CongresswomanSinema,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,2099.0,N00033983,S403,"H2AZ09019,S8AZ00197",68489,412509,28338,Kyrsten Sinema,,21300,Kyrsten Sinema,1663172510932672513,1,2022-12-31,1080844782
222,223,LaMalfa,Doug,,,,Doug LaMalfa,7/2/60,M,rep,CA,1,0,Republican,https://lamalfa.house.gov,408 Cannon House Office Building Washington DC 20515-0501,202-225-3076,,http://lamalfa.house.gov/rss.xml,RepLaMalfa,RepLaMalfa,RepLaMalfa,UCUzz1XDn862fxirervSB2Yw,L000578,2100.0,N00033987,,"H2CA02142,H2CA01144",68493,412510,29713,Doug LaMalfa,,21302,Doug LaMalfa,1663321611041210373,1,2022-12-31,1069124515
223,224,Huffman,Jared,,,,Jared Huffman,2/18/64,M,rep,CA,2,0,Democrat,https://huffman.house.gov,1527 Longworth House Office Building Washington DC 20515-0502,202-225-5161,,http://huffman.house.gov/rss.xml,RepHuffman,RepHuffman,rephuffman,UCJU6SP1ppp1ZhSiqZLiFgDA,H001068,2101.0,N00033030,,H2CA06259,622431,412511,59849,Jared Huffman,,21303,Jared Huffman,1662178149298257920,1,2022-12-31,1071102246
224,225,Bera,Ami,,,,Ami Bera,3/2/65,M,rep,CA,7,0,Democrat,https://bera.house.gov,172 Cannon House Office Building Washington DC 20515-0507,202-225-5716,,http://bera.house.gov/rss.xml,RepBera,RepAmiBera,repamibera,UClJCTCo53Zk6b4kUL-bbdzg,B001287,2102.0,N00030717,,H0CA03078,1033636,412512,120030,Ami Bera,,21304,Ami Bera,1663256953382895644,1,2022-12-31,950783972
225,226,Swalwell,Eric,,,,Eric Swalwell,11/16/80,M,rep,CA,15,0,Democrat,https://swalwell.house.gov,174 Cannon House Office Building Washington DC 20515-0515,202-225-5065,,,RepSwalwell,CongressmanEricSwalwell,ericswalwell,UCKvwsFNGD4sDkE_9g-2ft0w,S001193,2104.0,N00033508,,H2CA15094,79729,412514,129529,Eric Swalwell,,21306,Eric Swalwell,1663279161366937602,1,2022-12-31,942156122
226,227,Brownley,Julia,,,,Julia Brownley,8/28/52,F,rep,CA,26,0,Democrat,https://juliabrownley.house.gov,2262 Rayburn House Office Building Washington DC 20515-0526,202-225-5811,,http://juliabrownley.house.gov/rss.xml,RepBrownley,RepJuliaBrownley,RepJuliaBrownley,UCFrC4Ouk5R6xQztS9PZin_A,B001285,2106.0,N00034254,,H2CA00120,79783,412516,59904,Julia Brownley,,21308,Julia Brownley,1663249302041546756,1,2022-12-31,1243902714
227,228,Cárdenas,Tony,,,,Tony Cárdenas,3/31/63,M,rep,CA,29,0,Democrat,https://cardenas.house.gov,2438 Rayburn House Office Building Washington DC 20515-0529,202-225-6131,,http://cardenas.house.gov/rss.xml,RepCardenas,repcardenas,repcardenas,UCm6ug1-yvYGL0F6DvYxfFBA,C001097,2107.0,N00033373,,H2CA28113,63934,412517,9754,Tony Cardenas,,21309,Tony Cárdenas,1661915057796812800,1,2022-12-31,1222257180
228,229,Ruiz,Raul,,,,Raul Ruiz,8/25/72,M,rep,CA,36,0,Democrat,https://ruiz.house.gov,2342 Rayburn House Office Building Washington DC 20515-0536,202-225-5330,,http://ruiz.house.gov/rss.xml,RepRaulRuizMD,CongressmanRaulRuizMD,repraulruiz,UCSDk-cyNPCo1iy6rweSPmBw,R000599,2109.0,N00033510,,H2CA36439,79727,412519,136407,Raul Ruiz,,21311,Raul Ruiz (politician),1662171752473018368,1,2022-12-31,1089859058
229,230,Takano,Mark,,,,Mark Takano,12/10/60,M,rep,CA,41,0,Democrat,https://takano.house.gov,420 Cannon House Office Building Washington DC 20515-0541,202-225-2305,,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,2110.0,N00006701,,H2CA43245,2737,412520,22337,Mark Takano,,21312,Mark Takano,1663183419298451459,1,2022-12-31,1037321378
230,231,Lowenthal,Alan,S.,,,Alan S. Lowenthal,3/8/41,M,rep,CA,47,0,Democrat,https://lowenthal.house.gov,108 Cannon House Office Building Washington DC 20515-0547,202-225-7924,,http://lowenthal.house.gov/news/rss.aspx,RepLowenthal,RepLowenthal,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg,L000579,2111.0,N00033274,,H2CA00104,93815,412521,16469,Alan Lowenthal,,21313,Alan Lowenthal,1597684382500028416,0,2022-12-31,1055730738
231,232,Vargas,Juan,,,,Juan Vargas,3/7/61,M,rep,CA,51,0,Democrat,https://vargas.house.gov,2244 Rayburn House Office Building Washington DC 20515-0551,202-225-8045,,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,2112.0,N00007021,,H2CA50026,8297,412522,29100,Juan Vargas,,21314,Juan Vargas,1663234597977571347,1,2022-12-31,1260172386
232,233,Peters,Scott,H.,,,Scott H. Peters,6/17/58,M,rep,CA,52,0,Democrat,https://scottpeters.house.gov,1201 Longworth House Office Building Washington DC 20515-0552,202-225-0508,,http://scottpeters.house.gov/rss.xml,RepScottPeters,RepScottPeters,,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,2113.0,N00033591,,H2CA52089,79661,412523,70351,Scott Peters,,21315,Scott Peters (politician),1663204589544558592,1,2022-12-31,1135486501
233,234,Frankel,Lois,,,,Lois Frankel,5/16/48,F,rep,FL,21,0,Democrat,https://frankel.house.gov,2305 Rayburn House Office Building Washington DC 20515-0921,202-225-9890,,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,2119.0,N00002893,,"H2FL14053,H2FL22080",623714,412529,8102,Lois Frankel,,21321,Lois Frankel,1663216452130725889,1,2022-12-31,1077121945
234,235,Duckworth,Tammy,,,,Tammy Duckworth,3/12/68,F,sen,IL,0,3,Democrat,https://www.duckworth.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,https://www.duckworth.senate.gov/content/contact-senator,,SenDuckworth,SenDuckworth,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,2123.0,N00027860,S386,"H6IL06141,S6IL00292",94484,412533,57442,Tammy Duckworth,,21325,Tammy Duckworth,1663177045814149124,1,2022-12-31,1058520120
235,236,Davis,Rodney,,,,Rodney Davis,1/5/70,M,rep,IL,13,0,Republican,https://rodneydavis.house.gov,2079 Rayburn House Office Building Washington DC 20515-1313,202-225-2371,,http://rodneydavis.house.gov/rss.xml,RodneyDavis,RepRodneyDavis,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA,D000619,2126.0,N00034784,,H2IL13120,68337,412536,9622,Rodney Davis (Illinois),,21328,Rodney Davis (politician),1606432672334635008,0,2022-12-31,993153006
236,237,Bustos,Cheri,,,,Cheri Bustos,10/17/61,F,rep,IL,17,0,Democrat,https://bustos.house.gov,1233 Longworth House Office Building Washington DC 20515-1317,202-225-5905,,http://bustos.house.gov/rss.xml,RepCheri,RepCheri,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA,B001286,2127.0,N00033390,,H2IL17071,63949,412537,134964,Cheri Bustos,,21329,Cheri Bustos,1608129902762491909,0,2022-12-31,1092979962
237,238,Barr,Garland,,,Andy,Andy Barr,7/24/73,M,rep,KY,6,0,Republican,https://barr.house.gov,2430 Rayburn House Office Building Washington DC 20515-1706,202-225-4706,,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,2131.0,N00031233,,H0KY06104,61848,412541,117290,Andy Barr,,21333,Andy Barr (American politician),1663192859762204672,1,2022-12-31,1089334250
238,239,Warren,Elizabeth,,,,Elizabeth Warren,6/22/49,F,sen,MA,0,1,Democrat,https://www.warren.senate.gov,309 Hart Senate Office Building Washington DC 20510,202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,2182.0,N00033492,S366,S2MA00170,1023023,412542,141272,Elizabeth Warren,,41301,Elizabeth Warren,1663187018342453253,1,2022-12-31,970207298
